time,realization,experimentVersionNumber,lat,lon,sd
1986-11-01,0,0001,50.1,12.34,6.67572e-06
1986-12-01,0,0001,50.1,12.34,0.010601044
1987-01-01,0,0001,50.1,12.34,0.0438776
1987-02-01,0,0001,50.1,12.34,0.055609703
1987-03-01,0,0001,50.1,12.34,0.05804348
1987-04-01,0,0001,50.1,12.34,0.0005283356
1987-05-01,0,0001,50.1,12.34,0.0001411438
1987-06-01,0,0001,50.1,12.34,-7.345365e-25
1987-07-01,0,0001,50.1,12.34,-7.345365e-25
1987-08-01,0,0001,50.1,12.34,-7.345365e-25
1987-09-01,0,0001,50.1,12.34,-7.345365e-25
1987-10-01,0,0001,50.1,12.34,-7.345365e-25
1987-11-01,0,0001,50.1,12.34,0.000497818
1987-12-01,0,0001,50.1,12.34,0.001408577
1988-01-01,0,0001,50.1,12.34,0.0031013489
1988-02-01,0,0001,50.1,12.34,0.022872925
1988-03-01,0,0001,50.1,12.34,0.07130337
1988-04-01,0,0001,50.1,12.34,0.0004787445
1988-05-01,0,0001,50.1,12.34,-7.345365e-25
1988-06-01,0,0001,50.1,12.34,-7.345365e-25
1988-07-01,0,0001,50.1,12.34,-7.345365e-25
1988-08-01,0,0001,50.1,12.34,-7.345365e-25
1988-09-01,0,0001,50.1,12.34,-7.345365e-25
1988-10-01,0,0001,50.1,12.34,1.335144e-05
1988-11-01,0,0001,50.1,12.34,0.0055189133
1988-12-01,0,0001,50.1,12.34,0.0105781555
1989-01-01,0,0001,50.1,12.34,0.0022554398
1989-02-01,0,0001,50.1,12.34,0.0015068054
1989-03-01,0,0001,50.1,12.34,0.0007839203
1989-04-01,0,0001,50.1,12.34,0.0005264282
1989-05-01,0,0001,50.1,12.34,4.196167e-05
1989-06-01,0,0001,50.1,12.34,-7.345365e-25
1989-07-01,0,0001,50.1,12.34,-7.345365e-25
1989-08-01,0,0001,50.1,12.34,-7.345365e-25
1989-09-01,0,0001,50.1,12.34,-7.345365e-25
1989-10-01,0,0001,50.1,12.34,-7.345365e-25
1989-11-01,0,0001,50.1,12.34,0.003019333
1989-12-01,0,0001,50.1,12.34,0.0061397552
1990-01-01,0,0001,50.1,12.34,0.003145218
1990-02-01,0,0001,50.1,12.34,0.007411957
1990-03-01,0,0001,50.1,12.34,0.0031909943
1990-04-01,0,0001,50.1,12.34,0.00019264221
1990-05-01,0,0001,50.1,12.34,-7.345365e-25
1990-06-01,0,0001,50.1,12.34,-7.345365e-25
1990-07-01,0,0001,50.1,12.34,-7.345365e-25
1990-08-01,0,0001,50.1,12.34,-7.345365e-25
1990-09-01,0,0001,50.1,12.34,-7.345365e-25
1990-10-01,0,0001,50.1,12.34,3.0517578e-05
1990-11-01,0,0001,50.1,12.34,0.002325058
1990-12-01,0,0001,50.1,12.34,0.020899773
1991-01-01,0,0001,50.1,12.34,0.0014982224
1991-02-01,0,0001,50.1,12.34,0.011876106
1991-03-01,0,0001,50.1,12.34,0.00042819977
1991-04-01,0,0001,50.1,12.34,0.00044631958
1991-05-01,0,0001,50.1,12.34,4.7683716e-06
1991-06-01,0,0001,50.1,12.34,-7.345365e-25
1991-07-01,0,0001,50.1,12.34,-7.345365e-25
1991-08-01,0,0001,50.1,12.34,-7.345365e-25
1991-09-01,0,0001,50.1,12.34,-7.345365e-25
1991-10-01,0,0001,50.1,12.34,4.4822693e-05
1991-11-01,0,0001,50.1,12.34,0.0019779205
1991-12-01,0,0001,50.1,12.34,0.008270264
1992-01-01,0,0001,50.1,12.34,0.009233475
1992-02-01,0,0001,50.1,12.34,0.005914688
1992-03-01,0,0001,50.1,12.34,0.004108429
1992-04-01,0,0001,50.1,12.34,0.00035762787
1992-05-01,0,0001,50.1,12.34,-7.345365e-25
1992-06-01,0,0001,50.1,12.34,-7.345365e-25
1992-07-01,0,0001,50.1,12.34,-7.345365e-25
1992-08-01,0,0001,50.1,12.34,-7.345365e-25
1992-09-01,0,0001,50.1,12.34,-7.345365e-25
1992-10-01,0,0001,50.1,12.34,0.00025177002
1992-11-01,0,0001,50.1,12.34,0.0019006729
1992-12-01,0,0001,50.1,12.34,0.0072221756
1993-01-01,0,0001,50.1,12.34,0.0057640076
1993-02-01,0,0001,50.1,12.34,0.026766777
1993-03-01,0,0001,50.1,12.34,0.016329765
1993-04-01,0,0001,50.1,12.34,8.201599e-05
1993-05-01,0,0001,50.1,12.34,-7.345365e-25
1993-06-01,0,0001,50.1,12.34,-7.345365e-25
1993-07-01,0,0001,50.1,12.34,-7.345365e-25
1993-08-01,0,0001,50.1,12.34,-7.345365e-25
1993-09-01,0,0001,50.1,12.34,-7.345365e-25
1993-10-01,0,0001,50.1,12.34,-7.345365e-25
1993-11-01,0,0001,50.1,12.34,0.005127907
1993-12-01,0,0001,50.1,12.34,0.010770798
1994-01-01,0,0001,50.1,12.34,0.0027246475
1994-02-01,0,0001,50.1,12.34,0.011548042
1994-03-01,0,0001,50.1,12.34,0.00079250336
1994-04-01,0,0001,50.1,12.34,0.00066185
1994-05-01,0,0001,50.1,12.34,-7.345365e-25
1994-06-01,0,0001,50.1,12.34,-7.345365e-25
1994-07-01,0,0001,50.1,12.34,-7.345365e-25
1994-08-01,0,0001,50.1,12.34,-7.345365e-25
1994-09-01,0,0001,50.1,12.34,-7.345365e-25
1994-10-01,0,0001,50.1,12.34,3.9100647e-05
1994-11-01,0,0001,50.1,12.34,9.059906e-05
1994-12-01,0,0001,50.1,12.34,0.00248909
1995-01-01,0,0001,50.1,12.34,0.020908356
1995-02-01,0,0001,50.1,12.34,0.0023813248
1995-03-01,0,0001,50.1,12.34,0.003704071
1995-04-01,0,0001,50.1,12.34,0.0010004044
1995-05-01,0,0001,50.1,12.34,-7.345365e-25
1995-06-01,0,0001,50.1,12.34,-7.345365e-25
1995-07-01,0,0001,50.1,12.34,-7.345365e-25
1995-08-01,0,0001,50.1,12.34,-7.345365e-25
1995-09-01,0,0001,50.1,12.34,-7.345365e-25
1995-10-01,0,0001,50.1,12.34,-7.345365e-25
1995-11-01,0,0001,50.1,12.34,0.007060051
1995-12-01,0,0001,50.1,12.34,0.010540962
1996-01-01,0,0001,50.1,12.34,0.007712364
1996-02-01,0,0001,50.1,12.34,0.022301674
1996-03-01,0,0001,50.1,12.34,0.016342163
1996-04-01,0,0001,50.1,12.34,0.0021629333
1996-05-01,0,0001,50.1,12.34,-7.345365e-25
1996-06-01,0,0001,50.1,12.34,-7.345365e-25
1996-07-01,0,0001,50.1,12.34,-7.345365e-25
1996-08-01,0,0001,50.1,12.34,-7.345365e-25
1996-09-01,0,0001,50.1,12.34,-7.345365e-25
1996-10-01,0,0001,50.1,12.34,-7.345365e-25
1996-11-01,0,0001,50.1,12.34,0.00223732
1996-12-01,0,0001,50.1,12.34,0.020843506
1997-01-01,0,0001,50.1,12.34,0.027330399
1997-02-01,0,0001,50.1,12.34,0.013022423
1997-03-01,0,0001,50.1,12.34,0.0010604858
1997-04-01,0,0001,50.1,12.34,0.0014019012
1997-05-01,0,0001,50.1,12.34,1.1444092e-05
1997-06-01,0,0001,50.1,12.34,-7.345365e-25
1997-07-01,0,0001,50.1,12.34,-7.345365e-25
1997-08-01,0,0001,50.1,12.34,-7.345365e-25
1997-09-01,0,0001,50.1,12.34,-7.345365e-25
1997-10-01,0,0001,50.1,12.34,0.00029563904
1997-11-01,0,0001,50.1,12.34,0.00017547607
1997-12-01,0,0001,50.1,12.34,0.00525856
1998-01-01,0,0001,50.1,12.34,0.00650692
1998-02-01,0,0001,50.1,12.34,0.0063524246
1998-03-01,0,0001,50.1,12.34,0.0026578903
1998-04-01,0,0001,50.1,12.34,7.6293945e-06
1998-05-01,0,0001,50.1,12.34,-7.345365e-25
1998-06-01,0,0001,50.1,12.34,-7.345365e-25
1998-07-01,0,0001,50.1,12.34,-7.345365e-25
1998-08-01,0,0001,50.1,12.34,-7.345365e-25
1998-09-01,0,0001,50.1,12.34,-7.345365e-25
1998-10-01,0,0001,50.1,12.34,2.5749207e-05
1998-11-01,0,0001,50.1,12.34,0.007754326
1998-12-01,0,0001,50.1,12.34,0.012649536
1999-01-01,0,0001,50.1,12.34,0.007782936
1999-02-01,0,0001,50.1,12.34,0.035484314
1999-03-01,0,0001,50.1,12.34,0.0033683777
1999-04-01,0,0001,50.1,12.34,0.00070381165
1999-05-01,0,0001,50.1,12.34,-7.345365e-25
1999-06-01,0,0001,50.1,12.34,-7.345365e-25
1999-07-01,0,0001,50.1,12.34,-7.345365e-25
1999-08-01,0,0001,50.1,12.34,-7.345365e-25
1999-09-01,0,0001,50.1,12.34,-7.345365e-25
1999-10-01,0,0001,50.1,12.34,-7.345365e-25
1999-11-01,0,0001,50.1,12.34,0.0027990341
1999-12-01,0,0001,50.1,12.34,0.015685081
2000-01-01,0,0001,50.1,12.34,0.03749752
2000-02-01,0,0001,50.1,12.34,0.006699562
2000-03-01,0,0001,50.1,12.34,0.002623558
2000-04-01,0,0001,50.1,12.34,1.4305115e-05
2000-05-01,0,0001,50.1,12.34,-7.345365e-25
2000-06-01,0,0001,50.1,12.34,-7.345365e-25
2000-07-01,0,0001,50.1,12.34,-7.345365e-25
2000-08-01,0,0001,50.1,12.34,-7.345365e-25
2000-09-01,0,0001,50.1,12.34,-7.345365e-25
2000-10-01,0,0001,50.1,12.34,-7.345365e-25
2000-11-01,0,0001,50.1,12.34,5.6266785e-05
2000-12-01,0,0001,50.1,12.34,0.0029277802
2001-01-01,0,0001,50.1,12.34,0.0061950684
2001-02-01,0,0001,50.1,12.34,0.006412506
2001-03-01,0,0001,50.1,12.34,0.0042304993
2001-04-01,0,0001,50.1,12.34,0.0012845993
2001-05-01,0,0001,50.1,12.34,-7.345365e-25
2001-06-01,0,0001,50.1,12.34,-7.345365e-25
2001-07-01,0,0001,50.1,12.34,-7.345365e-25
2001-08-01,0,0001,50.1,12.34,-7.345365e-25
2001-09-01,0,0001,50.1,12.34,-7.345365e-25
2001-10-01,0,0001,50.1,12.34,-7.345365e-25
2001-11-01,0,0001,50.1,12.34,0.0043287277
2001-12-01,0,0001,50.1,12.34,0.019118309
2002-01-01,0,0001,50.1,12.34,0.056325912
2002-02-01,0,0001,50.1,12.34,0.0052843094
2002-03-01,0,0001,50.1,12.34,0.0013780594
2002-04-01,0,0001,50.1,12.34,1.6212463e-05
2002-05-01,0,0001,50.1,12.34,-7.2791903e-25
2002-06-01,0,0001,50.1,12.34,-7.2791903e-25
2002-07-01,0,0001,50.1,12.34,-7.2791903e-25
2002-08-01,0,0001,50.1,12.34,-7.2791903e-25
2002-09-01,0,0001,50.1,12.34,2.861023e-06
2002-10-01,0,0001,50.1,12.34,7.6293945e-06
2002-11-01,0,0001,50.1,12.34,0.000957489
2002-12-01,0,0001,50.1,12.34,0.0016098022
2003-01-01,0,0001,50.1,12.34,0.00776577
2003-02-01,0,0001,50.1,12.34,0.028871536
2003-03-01,0,0001,50.1,12.34,0.0013904572
2003-04-01,0,0001,50.1,12.34,0.000957489
2003-05-01,0,0001,50.1,12.34,-7.2791903e-25
2003-06-01,0,0001,50.1,12.34,-7.2791903e-25
2003-07-01,0,0001,50.1,12.34,-7.2791903e-25
2003-08-01,0,0001,50.1,12.34,-7.302405e-25
2003-09-01,0,0001,50.1,12.34,-7.345365e-25
2003-10-01,0,0001,50.1,12.34,0.00095653534
2003-11-01,0,0001,50.1,12.34,6.771088e-05
2003-12-01,0,0001,50.1,12.34,0.0044355392
2004-01-01,0,0001,50.1,12.34,0.022348404
2004-02-01,0,0001,50.1,12.34,0.011613846
2004-03-01,0,0001,50.1,12.34,0.009554863
2004-04-01,0,0001,50.1,12.34,0.00015830994
2004-05-01,0,0001,50.1,12.34,3.1471252e-05
2004-06-01,0,0001,50.1,12.34,-7.2791903e-25
2004-07-01,0,0001,50.1,12.34,-7.306052e-25
2004-08-01,0,0001,50.1,12.34,-7.345365e-25
2004-09-01,0,0001,50.1,12.34,-7.345365e-25
2004-10-01,0,0001,50.1,12.34,-7.345365e-25
2004-11-01,0,0001,50.1,12.34,0.0053958893
2004-12-01,0,0001,50.1,12.34,0.0065488815
2005-01-01,0,0001,50.1,12.34,0.009876251
2005-02-01,0,0001,50.1,12.34,0.040493965
2005-03-01,0,0001,50.1,12.34,0.027799606
2005-04-01,0,0001,50.1,12.34,1.5258789e-05
2005-05-01,0,0001,50.1,12.34,4.7683716e-06
2005-06-01,0,0001,50.1,12.34,-7.345365e-25
2005-07-01,0,0001,50.1,12.34,-7.345365e-25
2005-08-01,0,0001,50.1,12.34,-7.345365e-25
2005-09-01,0,0001,50.1,12.34,-7.345365e-25
2005-10-01,0,0001,50.1,12.34,-7.345365e-25
2005-11-01,0,0001,50.1,12.34,0.00819397
2005-12-01,0,0001,50.1,12.34,0.026857376
2006-01-01,0,0001,50.1,12.34,0.043851852
2006-02-01,0,0001,50.1,12.34,0.070913315
2006-03-01,0,0001,50.1,12.34,0.06851959
2006-04-01,0,0001,50.1,12.34,0.00030136108
2006-05-01,0,0001,50.1,12.34,3.6239624e-05
2006-06-01,0,0001,50.1,12.34,-7.345365e-25
2006-07-01,0,0001,50.1,12.34,-7.345365e-25
2006-08-01,0,0001,50.1,12.34,-7.345365e-25
2006-09-01,0,0001,50.1,12.34,-7.345365e-25
2006-10-01,0,0001,50.1,12.34,-7.345365e-25
2006-11-01,0,0001,50.1,12.34,0.0003709793
2006-12-01,0,0001,50.1,12.34,0.0010719299
2007-01-01,0,0001,50.1,12.34,0.004934311
2007-02-01,0,0001,50.1,12.34,0.0037240982
2007-03-01,0,0001,50.1,12.34,0.0013818741
2007-04-01,0,0001,50.1,12.34,3.8146973e-06
2007-05-01,0,0001,50.1,12.34,-7.345365e-25
2007-06-01,0,0001,50.1,12.34,-7.345365e-25
2007-07-01,0,0001,50.1,12.34,-7.345365e-25
2007-08-01,0,0001,50.1,12.34,-7.345365e-25
2007-09-01,0,0001,50.1,12.34,-7.345365e-25
2007-10-01,0,0001,50.1,12.34,0.0003376007
2007-11-01,0,0001,50.1,12.34,0.017345428
2007-12-01,0,0001,50.1,12.34,0.0028276443
2008-01-01,0,0001,50.1,12.34,0.0034360886
2008-02-01,0,0001,50.1,12.34,0.0010461807
2008-03-01,0,0001,50.1,12.34,0.005744934
2008-04-01,0,0001,50.1,12.34,0.00031375885
2008-05-01,0,0001,50.1,12.34,-7.345365e-25
2008-06-01,0,0001,50.1,12.34,-7.345365e-25
2008-07-01,0,0001,50.1,12.34,-7.345365e-25
2008-08-01,0,0001,50.1,12.34,-7.345365e-25
2008-09-01,0,0001,50.1,12.34,-7.345365e-25
2008-10-01,0,0001,50.1,12.34,0.00039291382
2008-11-01,0,0001,50.1,12.34,0.0042848587
2008-12-01,0,0001,50.1,12.34,0.016289711
2009-01-01,0,0001,50.1,12.34,0.01235199
2009-02-01,0,0001,50.1,12.34,0.029524803
2009-03-01,0,0001,50.1,12.34,0.007293701
2009-04-01,0,0001,50.1,12.34,5.722046e-06
2009-05-01,0,0001,50.1,12.34,-7.345365e-25
2009-06-01,0,0001,50.1,12.34,-7.345365e-25
2009-07-01,0,0001,50.1,12.34,-7.345365e-25
2009-08-01,0,0001,50.1,12.34,-7.345365e-25
2009-09-01,0,0001,50.1,12.34,-7.345365e-25
2009-10-01,0,0001,50.1,12.34,0.0011339188
2009-11-01,0,0001,50.1,12.34,9.536743e-07
2009-12-01,0,0001,50.1,12.34,0.004125595
2010-01-01,0,0001,50.1,12.34,0.033046722
2010-02-01,0,0001,50.1,12.34,0.07833195
2010-03-01,0,0001,50.1,12.34,0.023819923
2010-04-01,0,0001,50.1,12.34,0.0001783371
2010-05-01,0,0001,50.1,12.34,-7.345365e-25
2010-06-01,0,0001,50.1,12.34,-7.345365e-25
2010-07-01,0,0001,50.1,12.34,-7.345365e-25
2010-08-01,0,0001,50.1,12.34,-7.345365e-25
2010-09-01,0,0001,50.1,12.34,-7.345365e-25
2010-10-01,0,0001,50.1,12.34,3.1471252e-05
2010-11-01,0,0001,50.1,12.34,0.005188942
2010-12-01,0,0001,50.1,12.34,0.081710815
2011-01-01,0,0001,50.1,12.34,0.06370163
2011-02-01,0,0001,50.1,12.34,0.010640144
2011-03-01,0,0001,50.1,12.34,0.00065612793
2011-04-01,0,0001,50.1,12.34,8.583069e-06
2011-05-01,0,0001,50.1,12.34,-7.345365e-25
2011-06-01,0,0001,50.1,12.34,-7.345365e-25
2011-07-01,0,0001,50.1,12.34,-7.345365e-25
2011-08-01,0,0001,50.1,12.34,-7.345365e-25
2011-09-01,0,0001,50.1,12.34,-7.345365e-25
2011-10-01,0,0001,50.1,12.34,-7.345365e-25
2011-11-01,0,0001,50.1,12.34,3.4332275e-05
2011-12-01,0,0001,50.1,12.34,0.00875473
2012-01-01,0,0001,50.1,12.34,0.016747475
2012-02-01,0,0001,50.1,12.34,0.024827957
2012-03-01,0,0001,50.1,12.34,0.00032043457
2012-04-01,0,0001,50.1,12.34,0.000118255615
2012-05-01,0,0001,50.1,12.34,-7.345365e-25
2012-06-01,0,0001,50.1,12.34,-7.345365e-25
2012-07-01,0,0001,50.1,12.34,-7.345365e-25
2012-08-01,0,0001,50.1,12.34,-7.345365e-25
2012-09-01,0,0001,50.1,12.34,-7.345365e-25
2012-10-01,0,0001,50.1,12.34,0.0024175644
2012-11-01,0,0001,50.1,12.34,0.0019207001
2012-12-01,0,0001,50.1,12.34,0.032094955
2013-01-01,0,0001,50.1,12.34,0.007464409
2013-02-01,0,0001,50.1,12.34,0.01842022
2013-03-01,0,0001,50.1,12.34,0.009648323
2013-04-01,0,0001,50.1,12.34,0.0019788742
2013-05-01,0,0001,50.1,12.34,9.536743e-07
2013-06-01,0,0001,50.1,12.34,-7.345365e-25
2013-07-01,0,0001,50.1,12.34,-7.345365e-25
2013-08-01,0,0001,50.1,12.34,-7.345365e-25
2013-09-01,0,0001,50.1,12.34,-7.345365e-25
2013-10-01,0,0001,50.1,12.34,-7.345365e-25
2013-11-01,0,0001,50.1,12.34,0.0006599426
2013-12-01,0,0001,50.1,12.34,0.004392624
2014-01-01,0,0001,50.1,12.34,0.004436493
2014-02-01,0,0001,50.1,12.34,0.0034761429
2014-03-01,0,0001,50.1,12.34,5.531311e-05
2014-04-01,0,0001,50.1,12.34,5.9127808e-05
2014-05-01,0,0001,50.1,12.34,-7.345365e-25
2014-06-01,0,0001,50.1,12.34,-7.345365e-25
2014-07-01,0,0001,50.1,12.34,-7.345365e-25
2014-08-01,0,0001,50.1,12.34,-7.345365e-25
2014-09-01,0,0001,50.1,12.34,-7.345365e-25
2014-10-01,0,0001,50.1,12.34,1.9073486e-06
2014-11-01,0,0001,50.1,12.34,1.9073486e-06
2014-12-01,0,0001,50.1,12.34,0.0025320053
2015-01-01,0,0001,50.1,12.34,0.013045311
2015-02-01,0,0001,50.1,12.34,0.021015167
2015-03-01,0,0001,50.1,12.34,0.0013771057
2015-04-01,0,0001,50.1,12.34,0.0024871826
2015-05-01,0,0001,50.1,12.34,2.861023e-06
2015-06-01,0,0001,50.1,12.34,-7.345365e-25
2015-07-01,0,0001,50.1,12.34,-7.345365e-25
2015-08-01,0,0001,50.1,12.34,-7.345365e-25
2015-09-01,0,0001,50.1,12.34,-7.345365e-25
2015-10-01,0,0001,50.1,12.34,0.00062942505
2015-11-01,0,0001,50.1,12.34,0.0015869141
2015-12-01,0,0001,50.1,12.34,6.67572e-05
2016-01-01,0,0001,50.1,12.34,0.012678146
2016-02-01,0,0001,50.1,12.34,0.0031404495
2016-03-01,0,0001,50.1,12.34,0.003706932
2016-04-01,0,0001,50.1,12.34,0.00043296814
2016-05-01,0,0001,50.1,12.34,8.583069e-06
2016-06-01,0,0001,50.1,12.34,-7.345365e-25
2016-07-01,0,0001,50.1,12.34,-7.345365e-25
2016-08-01,0,0001,50.1,12.34,-7.345365e-25
2016-09-01,0,0001,50.1,12.34,-7.345365e-25
2016-10-01,0,0001,50.1,12.34,9.536743e-07
2016-11-01,0,0001,50.1,12.34,0.001868248
2016-12-01,0,0001,50.1,12.34,0.0011138916
2017-01-01,0,0001,50.1,12.34,0.032766342
2017-02-01,0,0001,50.1,12.34,0.021996498
2017-03-01,0,0001,50.1,12.34,0.00047779083
2017-04-01,0,0001,50.1,12.34,0.00054740906
2017-05-01,0,0001,50.1,12.34,9.536743e-07
2017-06-01,0,0001,50.1,12.34,-7.345365e-25
2017-07-01,0,0001,50.1,12.34,-7.345365e-25
2017-08-01,0,0001,50.1,12.34,-7.345365e-25
2017-09-01,0,0001,50.1,12.34,-7.345365e-25
2017-10-01,0,0001,50.1,12.34,9.536743e-07
2017-11-01,0,0001,50.1,12.34,0.0031700134
2017-12-01,0,0001,50.1,12.34,0.016140938
2018-01-01,0,0001,50.1,12.34,0.009350777
2018-02-01,0,0001,50.1,12.34,0.0055971146
2018-03-01,0,0001,50.1,12.34,0.0026187897
2018-04-01,0,0001,50.1,12.34,1.335144e-05
2018-05-01,0,0001,50.1,12.34,-7.345365e-25
2018-06-01,0,0001,50.1,12.34,-7.345365e-25
2018-07-01,0,0001,50.1,12.34,-7.345365e-25
2018-08-01,0,0001,50.1,12.34,-7.345365e-25
2018-09-01,0,0001,50.1,12.34,-7.345365e-25
2018-10-01,0,0001,50.1,12.34,0.000166893
2018-11-01,0,0001,50.1,12.34,0.00053596497
2018-12-01,0,0001,50.1,12.34,0.0042057037
2019-01-01,0,0001,50.1,12.34,0.025776863
2019-02-01,0,0001,50.1,12.34,0.022045135
2019-03-01,0,0001,50.1,12.34,0.0014209747
2019-04-01,0,0001,50.1,12.34,2.4795532e-05
2019-05-01,0,0001,50.1,12.34,5.6266785e-05
2019-06-01,0,0001,50.1,12.34,-7.345365e-25
2019-07-01,0,0001,50.1,12.34,-7.345365e-25
2019-08-01,0,0001,50.1,12.34,-7.345365e-25
2019-09-01,0,0001,50.1,12.34,-7.345365e-25
2019-10-01,0,0001,50.1,12.34,-7.345365e-25
2019-11-01,0,0001,50.1,12.34,0.0001707077
2019-12-01,0,0001,50.1,12.34,0.0011644363
2020-01-01,0,0001,50.1,12.34,0.0010986328
2020-02-01,0,0001,50.1,12.34,0.004216194
2020-03-01,0,0001,50.1,12.34,0.0006990433
2020-04-01,0,0001,50.1,12.34,8.392334e-05
2020-05-01,0,0001,50.1,12.34,0.00011920929
2020-06-01,0,0001,50.1,12.34,-7.345365e-25
2020-07-01,0,0001,50.1,12.34,-7.345365e-25
2020-08-01,0,0001,50.1,12.34,-7.345365e-25
2020-09-01,0,0001,50.1,12.34,-7.345365e-25
2020-10-01,0,0001,50.1,12.34,-7.345365e-25
2020-11-01,0,0001,50.1,12.34,3.6239624e-05
2020-12-01,0,0001,50.1,12.34,0.0025634766
2021-01-01,0,0001,50.1,12.34,0.035500526
2021-02-01,0,0001,50.1,12.34,0.024159431
2021-03-01,0,0001,50.1,12.34,0.0018224716
2021-04-01,0,0001,50.1,12.34,0.0018587112
2021-05-01,0,0001,50.1,12.34,1.9073486e-06
2021-06-01,0,0001,50.1,12.34,-7.345365e-25
2021-07-01,0,0001,50.1,12.34,-7.345365e-25
2021-08-01,0,0001,50.1,12.34,-7.345365e-25
2021-09-01,0,0001,50.1,12.34,-7.345365e-25
2021-10-01,0,0001,50.1,12.34,-7.345365e-25
2021-11-01,0,0001,50.1,12.34,0.00064468384
2021-12-01,0,0001,50.1,12.34,0.010195732
2022-01-01,0,0001,50.1,12.34,0.012465477
2022-02-01,0,0001,50.1,12.34,0.008436203
2022-03-01,0,0001,50.1,12.34,0.00067424774
2022-04-01,0,0001,50.1,12.34,0.002380371
2022-05-01,0,0001,50.1,12.34,-7.345365e-25
2022-06-01,0,0001,50.1,12.34,-7.345365e-25
2022-07-01,0,0001,50.1,12.34,-7.345365e-25
2022-08-01,0,0001,50.1,12.34,-7.345365e-25
2022-09-01,0,0001,50.1,12.34,-7.345365e-25
2022-10-01,0,0001,50.1,12.34,-7.345365e-25
2022-11-01,0,0001,50.1,12.34,0.0014352798
2022-12-01,0,0001,50.1,12.34,0.006524086
2023-01-01,0,0001,50.1,12.34,0.005601883
2023-02-01,0,0001,50.1,12.34,0.008181572
2023-03-01,0,0001,50.1,12.34,0.002257347
2023-04-01,0,0001,50.1,12.34,0.0001001358
2023-05-01,0,0001,50.1,12.34,-7.345365e-25
2023-06-01,0,0001,50.1,12.34,-7.345365e-25
2023-07-01,0,0005,50.1,12.34,-7.345365e-25
2023-08-01,0,0005,50.1,12.34,-7.345365e-25
